order_week,pickup_cluster,cluster_orders,cluster_net_customers,income_segment,ps_tag_link,ps_tag_auto,segment_level_orders,segment_level_orders%,segment_level_customers,segment_level_customers%
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,NPS,PS,52,1.39,32,1.16
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,NPS,UNKNOWN,46,1.23,31,1.12
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,PS,NPS,20,0.53,17,0.61
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,PS,PS,30,0.8,22,0.8
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,PS,UNKNOWN,24,0.64,16,0.58
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,UNKNOWN,NPS,31,0.83,24,0.87
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,UNKNOWN,PS,17,0.45,15,0.54
13/03/23,Sitafalmandi,3753,2767,UNKNOWN,UNKNOWN,UNKNOWN,88,2.34,71,2.57
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,NPS,NPS,228,6.21,149,5.42
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,NPS,PS,142,3.87,98,3.57
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,NPS,UNKNOWN,151,4.11,114,4.15
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,PS,NPS,130,3.54,91,3.31
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,PS,PS,81,2.21,61,2.22
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,PS,UNKNOWN,91,2.48,70,2.55
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,UNKNOWN,NPS,102,2.78,81,2.95
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,UNKNOWN,PS,53,1.44,45,1.64
13/03/23,Pragathi Nagar,3671,2748,HIGH_INCOME,UNKNOWN,UNKNOWN,585,15.94,498,18.12
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,NPS,NPS,367,10,209,7.61
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,NPS,PS,150,4.09,114,4.15
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,NPS,UNKNOWN,221,6.02,170,6.19
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,PS,NPS,182,4.96,123,4.48
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,PS,PS,111,3.02,75,2.73
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,PS,UNKNOWN,170,4.63,113,4.11
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,UNKNOWN,NPS,142,3.87,110,4
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,UNKNOWN,PS,99,2.7,82,2.98
13/03/23,Pragathi Nagar,3671,2748,LOW_INCOME,UNKNOWN,UNKNOWN,278,7.57,258,9.39
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,NPS,NPS,35,0.95,27,0.98
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,NPS,PS,60,1.63,29,1.06
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,NPS,UNKNOWN,36,0.98,25,0.91
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,PS,NPS,26,0.71,18,0.66
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,PS,PS,24,0.65,13,0.47
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,PS,UNKNOWN,19,0.52,13,0.47
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,UNKNOWN,NPS,22,0.6,19,0.69
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,UNKNOWN,PS,23,0.63,18,0.66
13/03/23,Pragathi Nagar,3671,2748,UNKNOWN,UNKNOWN,UNKNOWN,143,3.9,125,4.55
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,NPS,NPS,202,5.68,142,5.34
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,NPS,PS,167,4.69,105,3.95
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,NPS,UNKNOWN,163,4.58,121,4.55
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,PS,NPS,131,3.68,98,3.68
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,PS,PS,75,2.11,58,2.18
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,PS,UNKNOWN,120,3.37,91,3.42
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,UNKNOWN,NPS,76,2.14,61,2.29
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,UNKNOWN,PS,47,1.32,43,1.62
13/03/23,Kutbi Guda,3559,2661,HIGH_INCOME,UNKNOWN,UNKNOWN,465,13.07,373,14.02
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,NPS,NPS,320,8.99,211,7.93
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,NPS,PS,180,5.06,126,4.74
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,NPS,UNKNOWN,303,8.51,216,8.12
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,PS,NPS,224,6.29,155,5.82
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,PS,PS,90,2.53,73,2.74
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,PS,UNKNOWN,178,5,129,4.85
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,UNKNOWN,NPS,86,2.42,81,3.04
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,UNKNOWN,PS,78,2.19,68,2.56
13/03/23,Kutbi Guda,3559,2661,LOW_INCOME,UNKNOWN,UNKNOWN,259,7.28,239,8.98
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,NPS,NPS,72,2.02,39,1.47
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,NPS,PS,57,1.6,34,1.28
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,NPS,UNKNOWN,46,1.29,32,1.2
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,PS,NPS,24,0.67,15,0.56
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,PS,PS,17,0.48,11,0.41
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,PS,UNKNOWN,23,0.65,18,0.68
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,UNKNOWN,NPS,17,0.48,15,0.56
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,UNKNOWN,PS,14,0.39,9,0.34
13/03/23,Kutbi Guda,3559,2661,UNKNOWN,UNKNOWN,UNKNOWN,125,3.51,98,3.68
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,NPS,NPS,191,5.4,138,5.21
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,NPS,PS,165,4.67,108,4.07
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,NPS,UNKNOWN,109,3.08,69,2.6
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,PS,NPS,101,2.86,74,2.79
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,PS,PS,76,2.15,59,2.23
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,PS,UNKNOWN,59,1.67,49,1.85
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,UNKNOWN,NPS,102,2.88,85,3.21
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,UNKNOWN,PS,71,2.01,54,2.04
13/03/23,Bowenpally,3536,2651,HIGH_INCOME,UNKNOWN,UNKNOWN,488,13.8,396,14.94
13/03/23,Bowenpally,3536,2651,LOW_INCOME,NPS,NPS,390,11.03,234,8.83
13/03/23,Bowenpally,3536,2651,LOW_INCOME,NPS,PS,236,6.67,153,5.77
13/03/23,Bowenpally,3536,2651,LOW_INCOME,NPS,UNKNOWN,206,5.83,152,5.73
13/03/23,Bowenpally,3536,2651,LOW_INCOME,PS,NPS,236,6.67,165,6.22
13/03/23,Bowenpally,3536,2651,LOW_INCOME,PS,PS,144,4.07,94,3.55
13/03/23,Bowenpally,3536,2651,LOW_INCOME,PS,UNKNOWN,150,4.24,110,4.15
13/03/23,Bowenpally,3536,2651,LOW_INCOME,UNKNOWN,NPS,180,5.09,154,5.81
13/03/23,Bowenpally,3536,2651,LOW_INCOME,UNKNOWN,PS,126,3.56,107,4.04
13/03/23,Bowenpally,3536,2651,LOW_INCOME,UNKNOWN,UNKNOWN,250,7.07,238,8.98
13/03/23,Bowenpally,3536,2651,UNKNOWN,NPS,NPS,30,0.85,22,0.83
13/03/23,Bowenpally,3536,2651,UNKNOWN,NPS,PS,24,0.68,22,0.83
13/03/23,Bowenpally,3536,2651,UNKNOWN,NPS,UNKNOWN,36,1.02,28,1.06
13/03/23,Bowenpally,3536,2651,UNKNOWN,PS,NPS,17,0.48,13,0.49
13/03/23,Bowenpally,3536,2651,UNKNOWN,PS,PS,13,0.37,8,0.3
13/03/23,Bowenpally,3536,2651,UNKNOWN,PS,UNKNOWN,14,0.4,11,0.41
13/03/23,Bowenpally,3536,2651,UNKNOWN,UNKNOWN,NPS,18,0.51,16,0.6
13/03/23,Bowenpally,3536,2651,UNKNOWN,UNKNOWN,PS,13,0.37,12,0.45
13/03/23,Bowenpally,3536,2651,UNKNOWN,UNKNOWN,UNKNOWN,91,2.57,80,3.02
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,NPS,NPS,292,8.27,143,6.92
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,NPS,PS,193,5.47,91,4.4
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,NPS,UNKNOWN,119,3.37,76,3.68
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,PS,NPS,136,3.85,72,3.48
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,PS,PS,96,2.72,41,1.98
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,PS,UNKNOWN,88,2.49,54,2.61
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,UNKNOWN,NPS,33,0.93,29,1.4
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,UNKNOWN,PS,32,0.91,27,1.31
13/03/23,Jubilee Hills Hylam Colony,3530,2066,HIGH_INCOME,UNKNOWN,UNKNOWN,453,12.83,300,14.52
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,NPS,NPS,490,13.88,241,11.67
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,NPS,PS,215,6.09,113,5.47
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,NPS,UNKNOWN,294,8.33,160,7.74
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,PS,NPS,227,6.43,136,6.58
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,PS,PS,123,3.48,66,3.19
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,PS,UNKNOWN,135,3.82,90,4.36
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,UNKNOWN,NPS,65,1.84,50,2.42
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,UNKNOWN,PS,45,1.27,39,1.89
13/03/23,Jubilee Hills Hylam Colony,3530,2066,LOW_INCOME,UNKNOWN,UNKNOWN,128,3.63,117,5.66
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,NPS,NPS,83,2.35,40,1.94
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,NPS,PS,35,0.99,24,1.16
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,NPS,UNKNOWN,38,1.08,24,1.16
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,PS,NPS,35,0.99,18,0.87
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,PS,PS,12,0.34,9,0.44
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,PS,UNKNOWN,45,1.27,18,0.87
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,UNKNOWN,NPS,9,0.25,9,0.44
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,UNKNOWN,PS,9,0.25,8,0.39
13/03/23,Jubilee Hills Hylam Colony,3530,2066,UNKNOWN,UNKNOWN,UNKNOWN,100,2.83,71,3.44
13/03/23,Gandipet,3491,2669,HIGH_INCOME,NPS,NPS,150,4.3,107,4.01
13/03/23,Gandipet,3491,2669,HIGH_INCOME,NPS,PS,99,2.84,67,2.51
13/03/23,Gandipet,3491,2669,HIGH_INCOME,NPS,UNKNOWN,119,3.41,95,3.56
13/03/23,Gandipet,3491,2669,HIGH_INCOME,PS,NPS,130,3.72,92,3.45
13/03/23,Gandipet,3491,2669,HIGH_INCOME,PS,PS,48,1.37,40,1.5
13/03/23,Gandipet,3491,2669,HIGH_INCOME,PS,UNKNOWN,107,3.07,76,2.85
13/03/23,Gandipet,3491,2669,HIGH_INCOME,UNKNOWN,NPS,85,2.43,69,2.59
13/03/23,Gandipet,3491,2669,HIGH_INCOME,UNKNOWN,PS,36,1.03,32,1.2
13/03/23,Gandipet,3491,2669,HIGH_INCOME,UNKNOWN,UNKNOWN,570,16.33,472,17.68
13/03/23,Gandipet,3491,2669,LOW_INCOME,NPS,NPS,352,10.08,224,8.39
13/03/23,Gandipet,3491,2669,LOW_INCOME,NPS,PS,185,5.3,128,4.8
13/03/23,Gandipet,3491,2669,LOW_INCOME,NPS,UNKNOWN,205,5.87,159,5.96
13/03/23,Gandipet,3491,2669,LOW_INCOME,PS,NPS,185,5.3,135,5.06
13/03/23,Gandipet,3491,2669,LOW_INCOME,PS,PS,151,4.33,98,3.67
13/03/23,Gandipet,3491,2669,LOW_INCOME,PS,UNKNOWN,194,5.56,134,5.02
13/03/23,Gandipet,3491,2669,LOW_INCOME,UNKNOWN,NPS,111,3.18,98,3.67
13/03/23,Gandipet,3491,2669,LOW_INCOME,UNKNOWN,PS,76,2.18,69,2.59
13/03/23,Gandipet,3491,2669,LOW_INCOME,UNKNOWN,UNKNOWN,278,7.96,263,9.85
13/03/23,Gandipet,3491,2669,UNKNOWN,NPS,NPS,53,1.52,40,1.5
13/03/23,Gandipet,3491,2669,UNKNOWN,NPS,PS,40,1.15,29,1.09
13/03/23,Gandipet,3491,2669,UNKNOWN,NPS,UNKNOWN,39,1.12,26,0.97
13/03/23,Gandipet,3491,2669,UNKNOWN,PS,NPS,22,0.63,19,0.71
13/03/23,Gandipet,3491,2669,UNKNOWN,PS,PS,30,0.86,13,0.49
13/03/23,Gandipet,3491,2669,UNKNOWN,PS,UNKNOWN,19,0.54,18,0.67
13/03/23,Gandipet,3491,2669,UNKNOWN,UNKNOWN,NPS,33,0.95,25,0.94
13/03/23,Gandipet,3491,2669,UNKNOWN,UNKNOWN,PS,10,0.29,9,0.34
13/03/23,Gandipet,3491,2669,UNKNOWN,UNKNOWN,UNKNOWN,164,4.7,132,4.95
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,NPS,NPS,176,5.06,118,4.56
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,NPS,PS,100,2.88,69,2.67
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,NPS,UNKNOWN,104,2.99,80,3.09
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,PS,NPS,147,4.23,91,3.52
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,PS,PS,78,2.24,55,2.13
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,PS,UNKNOWN,64,1.84,55,2.13
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,UNKNOWN,NPS,97,2.79,82,3.17
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,UNKNOWN,PS,77,2.21,56,2.17
13/03/23,Ramanthapur,3477,2585,HIGH_INCOME,UNKNOWN,UNKNOWN,462,13.29,360,13.93
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,NPS,NPS,358,10.3,222,8.59
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,NPS,PS,204,5.87,140,5.42
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,NPS,UNKNOWN,203,5.84,133,5.15
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,PS,NPS,171,4.92,126,4.87
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,PS,PS,121,3.48,84,3.25
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,PS,UNKNOWN,97,2.79,81,3.13
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,UNKNOWN,NPS,175,5.03,138,5.34
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,UNKNOWN,PS,128,3.68,108,4.18
13/03/23,Ramanthapur,3477,2585,LOW_INCOME,UNKNOWN,UNKNOWN,344,9.89,319,12.34
13/03/23,Ramanthapur,3477,2585,UNKNOWN,NPS,NPS,42,1.21,26,1.01
13/03/23,Ramanthapur,3477,2585,UNKNOWN,NPS,PS,31,0.89,22,0.85
13/03/23,Ramanthapur,3477,2585,UNKNOWN,NPS,UNKNOWN,55,1.58,30,1.16
13/03/23,Ramanthapur,3477,2585,UNKNOWN,PS,NPS,28,0.81,25,0.97
13/03/23,Ramanthapur,3477,2585,UNKNOWN,PS,PS,26,0.75,16,0.62
13/03/23,Ramanthapur,3477,2585,UNKNOWN,PS,UNKNOWN,16,0.46,13,0.5
13/03/23,Ramanthapur,3477,2585,UNKNOWN,UNKNOWN,NPS,17,0.49,15,0.58
13/03/23,Ramanthapur,3477,2585,UNKNOWN,UNKNOWN,PS,25,0.72,21,0.81
13/03/23,Ramanthapur,3477,2585,UNKNOWN,UNKNOWN,UNKNOWN,131,3.77,100,3.87
13/03/23,,3469,2768,HIGH_INCOME,NPS,NPS,180,5.19,135,4.88
13/03/23,,3469,2768,HIGH_INCOME,NPS,PS,118,3.4,89,3.22
13/03/23,,3469,2768,HIGH_INCOME,NPS,UNKNOWN,124,3.57,100,3.61
13/03/23,,3469,2768,HIGH_INCOME,PS,NPS,121,3.49,87,3.14
13/03/23,,3469,2768,HIGH_INCOME,PS,PS,73,2.1,56,2.02
13/03/23,,3469,2768,HIGH_INCOME,PS,UNKNOWN,88,2.54,73,2.64
13/03/23,,3469,2768,HIGH_INCOME,UNKNOWN,NPS,81,2.33,76,2.75
13/03/23,,3469,2768,HIGH_INCOME,UNKNOWN,PS,71,2.05,61,2.2
13/03/23,,3469,2768,HIGH_INCOME,UNKNOWN,UNKNOWN,503,14.5,420,15.17
13/03/23,,3469,2768,LOW_INCOME,NPS,NPS,379,10.93,254,9.18
13/03/23,,3469,2768,LOW_INCOME,NPS,PS,195,5.62,154,5.56
13/03/23,,3469,2768,LOW_INCOME,NPS,UNKNOWN,226,6.51,188,6.79
13/03/23,,3469,2768,LOW_INCOME,PS,NPS,169,4.87,124,4.48
13/03/23,,3469,2768,LOW_INCOME,PS,PS,107,3.08,76,2.75
13/03/23,,3469,2768,LOW_INCOME,PS,UNKNOWN,141,4.06,113,4.08
13/03/23,,3469,2768,LOW_INCOME,UNKNOWN,NPS,161,4.64,138,4.99
13/03/23,,3469,2768,LOW_INCOME,UNKNOWN,PS,86,2.48,74,2.67
13/03/23,,3469,2768,LOW_INCOME,UNKNOWN,UNKNOWN,280,8.07,270,9.75
13/03/23,,3469,2768,UNKNOWN,NPS,NPS,65,1.87,36,1.3
13/03/23,,3469,2768,UNKNOWN,NPS,PS,31,0.89,28,1.01
13/03/23,,3469,2768,UNKNOWN,NPS,UNKNOWN,37,1.07,26,0.94
13/03/23,,3469,2768,UNKNOWN,PS,NPS,34,0.98,19,0.69
13/03/23,,3469,2768,UNKNOWN,PS,PS,16,0.46,11,0.4
13/03/23,,3469,2768,UNKNOWN,PS,UNKNOWN,11,0.32,10,0.36
13/03/23,,3469,2768,UNKNOWN,UNKNOWN,NPS,23,0.66,18,0.65
13/03/23,,3469,2768,UNKNOWN,UNKNOWN,PS,13,0.37,11,0.4
13/03/23,,3469,2768,UNKNOWN,UNKNOWN,UNKNOWN,136,3.92,121,4.37
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,NPS,NPS,225,6.85,146,5.98
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,NPS,PS,129,3.93,97,3.97
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,NPS,UNKNOWN,132,4.02,100,4.1
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,PS,NPS,111,3.38,79,3.24
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,PS,PS,56,1.7,45,1.84
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,PS,UNKNOWN,80,2.43,60,2.46
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,UNKNOWN,NPS,79,2.4,67,2.74
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,UNKNOWN,PS,44,1.34,41,1.68
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,HIGH_INCOME,UNKNOWN,UNKNOWN,485,14.76,371,15.19
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,NPS,NPS,385,11.72,254,10.4
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,NPS,PS,174,5.3,137,5.61
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,NPS,UNKNOWN,270,8.22,173,7.08
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,PS,NPS,181,5.51,111,4.55
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,PS,PS,106,3.23,77,3.15
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,PS,UNKNOWN,135,4.11,98,4.01
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,UNKNOWN,NPS,103,3.13,89,3.64
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,UNKNOWN,PS,89,2.71,65,2.66
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,LOW_INCOME,UNKNOWN,UNKNOWN,190,5.78,172,7.04
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,NPS,NPS,44,1.34,34,1.39
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,NPS,PS,37,1.13,29,1.19
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,NPS,UNKNOWN,21,0.64,20,0.82
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,PS,NPS,18,0.55,16,0.66
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,PS,PS,9,0.27,9,0.37
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,PS,UNKNOWN,25,0.76,19,0.78
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,UNKNOWN,NPS,17,0.52,14,0.57
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,UNKNOWN,PS,15,0.46,14,0.57
13/03/23,Jubilee Hills Apollo Hospital,3286,2442,UNKNOWN,UNKNOWN,UNKNOWN,126,3.83,105,4.3
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,NPS,NPS,312,9.73,175,8.45
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,NPS,PS,208,6.48,105,5.07
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,NPS,UNKNOWN,130,4.05,90,4.35
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,PS,NPS,119,3.71,82,3.96
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,PS,PS,76,2.37,44,2.13
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,PS,UNKNOWN,77,2.4,58,2.8
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,UNKNOWN,NPS,35,1.09,26,1.26
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,UNKNOWN,PS,35,1.09,26,1.26
13/03/23,Sri Ramnagar,3208,2070,HIGH_INCOME,UNKNOWN,UNKNOWN,675,21.04,478,23.09
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,NPS,NPS,320,9.98,174,8.41
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,NPS,PS,198,6.17,107,5.17
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,NPS,UNKNOWN,205,6.39,133,6.43
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,PS,NPS,134,4.18,82,3.96
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,PS,PS,81,2.52,53,2.56
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,PS,UNKNOWN,72,2.24,54,2.61
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,UNKNOWN,NPS,30,0.94,26,1.26
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,UNKNOWN,PS,28,0.87,25,1.21
13/03/23,Sri Ramnagar,3208,2070,LOW_INCOME,UNKNOWN,UNKNOWN,112,3.49,102,4.93
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,NPS,NPS,43,1.34,29,1.4
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,NPS,PS,48,1.5,23,1.11
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,NPS,UNKNOWN,65,2.03,40,1.93
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,PS,NPS,35,1.09,20,0.97
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,PS,PS,19,0.59,12,0.58
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,PS,UNKNOWN,16,0.5,12,0.58
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,UNKNOWN,NPS,14,0.44,10,0.48
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,UNKNOWN,PS,5,0.16,5,0.24
13/03/23,Sri Ramnagar,3208,2070,UNKNOWN,UNKNOWN,UNKNOWN,116,3.62,79,3.82
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,NPS,NPS,166,5.18,101,4.12
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,NPS,PS,138,4.31,97,3.96
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,NPS,UNKNOWN,101,3.15,62,2.53
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,PS,NPS,72,2.25,60,2.45
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,PS,PS,68,2.12,43,1.76
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,PS,UNKNOWN,68,2.12,47,1.92
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,UNKNOWN,NPS,102,3.18,85,3.47
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,UNKNOWN,PS,63,1.97,50,2.04
13/03/23,BJR Nagar,3204,2450,HIGH_INCOME,UNKNOWN,UNKNOWN,364,11.36,308,12.57
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,NPS,NPS,312,9.74,216,8.82
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,NPS,PS,210,6.55,157,6.41
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,NPS,UNKNOWN,178,5.56,128,5.22
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,PS,NPS,194,6.05,131,5.35
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,PS,PS,123,3.84,93,3.8
13/03/23,BJR Nagar,3204,2450,LOW_INCOME,PS,UNKNOWN,112,3.5,87,3.55
